tx_id,amount,merchant,payment_method,country,hour,is_first_time_merchant,device_trust_score,is_fraud
F902143,26.6,m_044,card_not_present,FR,2,0,0.713,0
F902144,16.65,m_030,card_present,BE,20,0,0.839,0
F902145,141.02,m_156,card_present,DE,16,0,0.842,0
F902146,11.38,m_152,wallet,IT,4,0,0.56,0
F902147,186.75,m_172,card_present,FR,11,1,0.753,0
F902148,69.8,m_179,card_present,FR,18,1,0.964,0
F902149,10.5,m_175,bank_transfer,FR,2,0,0.416,1
F902150,31.68,m_143,card_not_present,FR,1,0,0.971,0
F902151,33.05,m_118,card_not_present,CH,23,0,0.937,0
F902152,57.21,m_066,card_not_present,BE,18,0,0.679,0
F902153,42.04,m_035,wallet,FR,3,0,0.918,0
F902154,89.49,m_005,card_not_present,FR,20,0,0.629,0
F902155,13.3,m_072,card_present,FR,9,0,0.444,0
F902156,66.71,m_067,card_present,FR,15,0,0.968,0
F902157,44.72,m_003,card_not_present,ES,13,0,0.928,0
F902158,132.07,m_129,card_not_present,IT,7,0,0.901,0
F902159,148.23,m_131,card_present,FR,2,1,0.761,0
F902160,85.08,m_025,card_not_present,FR,13,0,0.837,0
F902161,147.2,m_129,card_not_present,DE,1,0,0.702,0
F902162,59.04,m_153,card_not_present,,5,0,0.606,0
F902163,54.75,m_012,card_present,FR,6,0,0.729,0
F902164,5.05,m_129,bank_transfer,FR,1,0,0.401,0
F902165,32.9,m_028,card_not_present,FR,0,0,0.571,0
F902166,8.48,m_043,wallet,FR,2,0,1.0,0
F902167,71.98,m_039,card_not_present,FR,20,0,0.618,0
F902168,95.75,m_070,card_present,FR,11,0,0.855,0
F902169,5.65,m_107,card_not_present,IT,2,0,0.692,1
F902170,37.65,m_135,card_present,FR,23,0,0.649,0
F902171,342.4,m_020,card_present,FR,8,0,0.778,0
F902172,45.37,m_050,card_present,FR,9,0,0.813,0
F902173,25.73,m_164,wallet,FR,8,1,0.405,0
F902174,12.71,m_128,card_not_present,IT,23,0,0.794,0
F902175,110.47,m_042,card_present,FR,4,0,0.833,0
F902176,46.36,m_132,card_not_present,IT,4,0,0.671,0
F902177,34.66,m_103,bank_transfer,IT,17,1,0.657,0
F902178,17.34,m_021,wallet,DE,4,0,0.789,0
F902179,20.24,m_139,card_present,FR,5,0,0.92,0
F902180,97.79,m_033,wallet,FR,15,0,0.87,0
F902181,25.43,m_132,card_not_present,IT,16,1,0.858,0
F902182,23.94,m_025,bank_transfer,FR,7,0,0.443,0
F902183,255.2,m_035,card_present,FR,10,1,0.686,0
F902184,21.34,m_042,card_not_present,FR,0,1,0.446,0
F902185,10.0,m_096,card_not_present,ES,8,0,0.822,0
F902186,35.04,m_012,card_not_present,FR,20,1,1.0,0
F902187,94.4,m_109,card_present,CH,0,0,0.586,0
F902188,37.25,m_099,card_present,DE,13,0,0.625,0
F902189,19.89,m_035,card_not_present,CH,11,0,0.274,0
F902190,45.12,m_055,card_present,DE,22,0,0.834,0
F902191,14.72,m_120,bank_transfer,BE,5,0,0.901,0
F902192,12.76,m_129,card_not_present,ES,21,0,0.422,1
F902193,54.84,m_139,card_present,FR,19,1,0.753,0
F902194,12.44,m_112,card_present,BE,16,0,1.0,0
F902195,11.98,m_088,card_present,DE,12,0,0.488,0
F902196,20.97,m_128,card_not_present,ES,23,1,1.0,0
F902197,61.54,m_120,bank_transfer,ES,12,0,0.558,0
F902198,49.01,m_130,card_not_present,CH,21,0,0.419,0
F902199,70.44,m_149,card_not_present,FR,18,0,0.52,0
F902200,4.81,m_018,card_present,FR,7,0,0.907,0
F902201,29.15,m_071,card_present,FR,21,0,0.763,0
F902202,39.92,m_077,bank_transfer,FR,3,0,0.688,0
F902203,15.99,m_043,card_not_present,ES,14,0,0.912,0
F902204,50.36,m_008,card_present,FR,13,0,0.841,0
F902205,85.3,m_075,card_not_present,IT,9,0,0.79,1
F902206,59.68,m_035,bank_transfer,DE,4,0,0.602,0
F902207,177.73,m_111,card_present,IT,4,0,1.0,0
F902208,9.88,m_042,card_not_present,FR,6,0,0.628,0
F902209,64.91,m_142,bank_transfer,FR,10,0,0.639,0
F902210,30.85,m_144,card_present,FR,3,0,0.65,0
F902211,5.01,m_092,card_not_present,DE,8,1,0.54,0
F902212,83.48,m_171,card_not_present,FR,23,0,0.641,0
F902213,25.03,m_030,card_present,FR,16,0,0.636,0
F902214,52.0,m_030,card_present,ES,16,0,0.69,0
F902215,4.88,m_096,card_not_present,IT,18,0,0.85,1
F902216,3.13,m_116,card_not_present,FR,22,0,0.646,0
F902217,48.4,m_160,card_not_present,FR,2,0,0.728,0
F902218,40.56,m_096,card_present,IT,18,0,0.678,0
F902219,5.96,m_124,wallet,DE,7,0,0.902,0
F902220,41.69,m_014,card_present,FR,0,0,0.525,0
F902221,26.95,m_150,card_present,IT,6,0,0.586,0
F902222,10.71,m_042,card_not_present,IT,15,0,0.366,0
F902223,30.06,m_147,card_present,ES,0,0,0.718,0
F902224,30.47,m_049,bank_transfer,FR,9,0,0.594,0
F902225,35.01,m_146,card_not_present,FR,19,0,0.788,0
F902226,84.83,m_031,card_not_present,IT,16,0,0.685,0
F902227,5.89,m_036,bank_transfer,DE,23,1,0.656,0
F902228,74.34,m_048,card_not_present,ES,7,0,0.697,0
F902229,22.11,m_121,wallet,FR,20,0,0.686,0
F902230,21.18,m_143,card_present,FR,1,1,0.228,0
F902231,18.2,m_021,card_not_present,DE,20,0,0.692,0
F902232,17.15,m_079,card_present,FR,12,0,0.373,0
F902233,31.48,m_104,card_present,FR,15,1,0.924,0
F902234,5.88,m_048,card_present,FR,8,0,0.409,0
F902235,31.72,m_139,card_present,FR,6,0,0.679,0
F902236,328.74,m_151,card_not_present,ES,22,0,0.635,1
F902237,66.41,m_127,wallet,DE,16,0,0.644,0
F902238,61.17,m_112,card_not_present,FR,6,0,0.682,0
F902239,18.52,m_133,card_not_present,FR,21,0,0.873,0
F902240,21.75,m_148,card_not_present,FR,1,1,1.0,0
F902241,29.1,m_086,bank_transfer,IT,18,0,0.722,0
F902242,24.14,m_062,card_not_present,ES,7,0,0.616,1
F902243,80.04,m_121,wallet,BE,21,0,0.473,0
F902244,13.56,m_060,card_present,CH,4,1,0.947,1
F902245,,m_144,bank_transfer,FR,9,0,0.509,0
F902246,308.1,m_050,card_present,DE,10,0,0.725,0
F902247,85.72,m_168,card_present,FR,16,0,1.0,0
F902248,171.78,m_052,card_not_present,FR,11,0,0.702,0
F902249,209.74,m_126,card_not_present,IT,8,0,0.578,1
F902250,105.06,m_064,card_present,FR,22,1,0.662,0
F902251,32.16,m_156,card_not_present,FR,8,0,0.754,0
F902252,77.17,m_007,card_present,FR,16,1,0.703,0
F902253,49.38,m_179,card_present,CH,7,1,0.895,0
F902254,122.83,m_096,card_not_present,ES,22,0,0.81,0
F902255,21.91,m_110,card_not_present,FR,18,1,0.683,1
F902256,12.9,m_034,card_present,FR,20,0,0.644,0
F902257,11.18,m_111,card_not_present,FR,13,0,0.883,0
F902258,65.87,m_170,card_not_present,DE,18,0,0.868,1
F902259,23.15,m_163,card_not_present,FR,23,0,0.239,0
F902260,7.47,m_012,wallet,ES,16,0,0.866,0
F902261,62.61,m_002,card_present,FR,3,0,0.735,0
F902262,25.52,m_128,card_present,FR,19,0,0.625,0
F902263,72.79,m_093,card_present,FR,4,0,0.574,0
F902264,22.75,m_132,card_present,FR,6,0,0.443,0
F902265,34.37,m_127,card_not_present,FR,8,0,0.914,0
F902266,8.12,m_080,card_not_present,FR,14,1,0.573,0
F902267,30.98,m_103,wallet,FR,1,0,0.694,0
F902268,18.33,m_157,card_not_present,FR,20,0,0.511,0
F902269,49.84,m_015,card_not_present,FR,11,0,1.0,0
F902270,9.25,m_094,card_not_present,BE,2,0,0.832,1
F902271,8.66,m_112,card_present,CH,21,0,1.0,0
F902272,3.28,m_142,wallet,FR,18,1,0.683,0
F902273,25.94,m_028,wallet,FR,12,0,0.527,0
F902274,22.47,m_171,card_present,ES,19,0,0.543,0
F902275,20.92,m_124,card_not_present,FR,14,0,0.714,1
F902276,50.28,m_032,card_present,FR,19,1,0.927,0
F902277,85.51,m_177,card_present,DE,9,0,0.589,0
F902278,6.75,m_176,card_present,FR,12,0,0.949,0
F902279,104.68,m_103,card_present,BE,13,0,0.88,0
F902280,238.91,m_135,wallet,FR,4,0,1.0,0
F902281,27.17,m_087,card_not_present,FR,0,0,1.0,0
F902282,116.94,m_124,bank_transfer,FR,8,0,1.0,0
F902283,77.63,m_103,card_not_present,DE,16,0,0.264,0
F902284,77.68,m_137,card_present,FR,10,1,0.53,0
F902285,18.2,m_168,card_present,CH,20,0,0.667,0
F902286,41.62,m_133,card_not_present,FR,7,0,0.747,0
F902287,13.03,m_155,card_not_present,FR,6,0,0.646,0
F902288,50.49,m_121,card_not_present,CH,22,0,0.845,1
F902289,24.01,m_111,card_not_present,DE,21,0,0.835,0
F902290,37.35,m_105,card_present,FR,11,0,0.935,0
F902291,11.92,m_028,wallet,FR,6,0,0.841,0
F902292,33.12,m_138,wallet,,2,0,0.506,0
F902293,50.58,m_175,card_not_present,CH,0,0,0.855,0
F902294,37.84,m_179,wallet,FR,8,0,0.645,0
F902295,13.3,m_069,card_not_present,FR,13,0,0.77,1
F902296,30.73,m_122,card_not_present,FR,2,0,0.777,0
F902297,25.95,m_156,card_not_present,FR,18,0,0.759,0
F902298,23.43,m_060,card_present,FR,8,1,0.706,0
F902299,61.79,m_125,bank_transfer,FR,4,1,0.38,0
F902300,50.83,m_137,bank_transfer,FR,6,1,0.901,0
F902301,29.83,m_035,card_not_present,DE,3,0,0.619,0
F902302,213.21,m_139,card_present,CH,4,0,0.769,0
F902303,31.35,m_141,card_not_present,FR,0,0,0.755,0
F902304,16.38,m_013,card_present,IT,12,0,0.685,0
F902305,162.76,m_035,wallet,BE,20,0,0.627,0
F902306,,m_037,card_present,FR,5,0,0.904,0
F902307,14.6,m_121,bank_transfer,ES,15,0,0.721,0
F902308,26.4,m_173,card_present,FR,16,0,1.0,0
F902309,8.96,m_014,card_present,DE,19,0,0.64,0
F902310,9.8,m_116,wallet,IT,14,0,0.444,0
F902311,65.54,m_020,card_not_present,FR,3,1,0.839,1
F902312,188.09,m_106,card_not_present,FR,1,1,0.949,1
F902313,11.93,m_178,card_not_present,FR,2,0,0.523,0
F902314,69.1,m_129,card_present,FR,7,0,0.931,0
F902315,16.85,m_011,card_not_present,DE,11,0,0.721,0
F902316,31.99,m_101,card_present,ES,17,0,0.737,0
F902317,35.62,m_006,card_not_present,IT,17,0,0.693,0
F902318,67.94,m_145,card_present,FR,13,0,0.809,0
F902319,38.03,m_164,card_not_present,DE,5,0,0.704,0
F902320,66.3,m_033,bank_transfer,ES,13,0,0.976,0
F902321,21.98,m_152,card_not_present,FR,6,0,0.543,0
F902322,11.7,m_001,card_present,FR,2,0,0.684,0
F902323,46.92,m_126,card_not_present,DE,7,1,0.744,1
F902324,20.23,m_104,card_present,FR,18,0,0.491,0
F902325,13.91,m_102,card_not_present,FR,11,1,0.749,0
F902326,100.49,m_161,card_not_present,BE,13,0,0.729,0
F902327,57.25,m_061,card_not_present,FR,2,0,0.305,1
F902328,13.72,m_179,bank_transfer,FR,16,0,0.778,0
F902329,40.32,m_163,card_present,FR,23,0,0.818,0
F902330,250.4,m_109,card_present,FR,16,0,0.91,0
F902331,58.74,m_069,card_present,FR,21,0,0.745,0
F902332,33.38,m_090,wallet,BE,14,0,0.719,0
F902333,5.44,m_061,wallet,CH,19,0,0.707,0
F902334,35.56,m_026,card_not_present,BE,1,1,1.0,1
F902335,56.74,m_162,card_present,FR,3,0,0.686,0
F902336,26.41,m_175,card_present,FR,16,0,0.581,0
F902337,10.74,m_039,card_present,CH,6,0,0.715,0
F902338,16.05,m_148,card_not_present,FR,15,0,0.636,0
F902339,67.47,m_052,card_present,FR,5,0,0.744,0
F902340,15.16,m_017,bank_transfer,ES,8,0,0.848,0
F902341,2.16,m_165,card_present,DE,20,0,0.984,0
F902342,41.99,m_166,card_not_present,FR,10,0,0.837,0
F902343,87.1,m_033,wallet,FR,9,0,0.841,0
F902344,13.53,m_125,card_present,DE,2,0,0.918,0
F902345,38.94,m_141,card_present,IT,17,0,0.775,0
F902346,85.22,m_135,card_not_present,CH,17,0,0.65,0
F902347,16.6,m_064,card_not_present,FR,22,0,0.913,0
F902348,87.56,m_108,bank_transfer,FR,21,0,1.0,0
F902349,156.25,m_133,card_not_present,DE,5,0,0.761,0
F902350,97.17,m_106,card_present,DE,1,0,0.868,0
F902351,3.69,m_002,wallet,FR,15,0,0.6,0
F902352,26.28,m_073,bank_transfer,CH,11,0,0.755,0
F902353,599.43,m_087,card_not_present,FR,16,0,0.554,0
F902354,59.66,m_041,card_not_present,IT,20,0,0.574,0
F902355,106.29,m_129,card_present,IT,7,0,0.606,0
F902356,195.34,m_021,card_not_present,BE,18,0,0.457,0
F902357,33.25,m_043,wallet,ES,19,0,0.972,0
F902358,5.92,m_077,card_not_present,DE,6,0,0.439,0
F902359,9.19,m_021,card_present,BE,4,1,0.924,0
F902360,63.17,m_092,card_present,ES,5,0,0.326,0
F902361,3.85,m_028,card_present,FR,3,0,0.524,0
F902362,51.1,m_101,wallet,FR,17,0,0.581,0
F902363,6.5,m_038,card_not_present,FR,6,1,0.624,0
F902364,13.97,m_016,card_not_present,ES,20,0,0.516,0
F902365,74.84,m_044,card_present,DE,21,0,0.494,0
F902366,98.96,m_086,card_not_present,ES,12,0,0.73,0
F902367,27.9,m_037,card_present,FR,5,0,1.0,0
F902368,28.11,m_121,card_not_present,FR,0,0,0.729,0
F902369,42.42,m_067,card_not_present,FR,22,0,0.832,0
F902370,119.89,m_051,wallet,FR,1,0,0.886,0
F902371,57.96,m_177,card_present,FR,10,0,0.625,0
F902372,20.97,m_142,card_not_present,FR,18,0,0.893,0
F902373,30.7,m_031,card_not_present,FR,11,1,0.532,0
F902374,46.54,m_167,card_present,FR,21,0,0.65,0
F902375,49.42,m_107,card_not_present,FR,8,0,0.552,0
F902376,127.07,m_017,card_not_present,FR,4,1,0.794,1
F902377,83.67,m_028,card_not_present,FR,18,0,0.621,0
F902378,96.22,m_154,card_not_present,FR,20,0,0.694,1
F902379,64.2,m_140,card_not_present,FR,10,0,0.742,0
F902380,4.15,m_146,card_present,FR,10,1,0.587,0
F902381,43.28,m_119,card_not_present,FR,6,0,0.787,0
F902382,121.55,m_050,card_not_present,FR,22,0,0.963,0
F902383,8.57,m_035,wallet,FR,21,0,0.704,0
F902384,29.5,m_037,wallet,BE,18,0,0.972,0
F902385,19.06,m_087,card_present,FR,7,0,0.461,0
F902386,8.17,m_026,card_present,FR,17,0,0.757,0
F902387,87.11,m_064,card_not_present,DE,17,1,0.83,0
F902388,140.07,m_079,card_not_present,FR,18,0,0.649,0
F902389,197.41,m_047,card_not_present,CH,22,0,0.67,1
F902390,95.49,m_177,card_present,ES,17,0,0.834,0
F902391,94.63,m_116,card_not_present,FR,19,0,0.529,0
F902392,2.93,m_139,card_not_present,FR,4,0,0.669,0
F902393,33.63,m_090,card_not_present,IT,14,0,0.702,0
F902394,31.09,m_057,wallet,CH,1,0,0.923,0
F902395,49.84,m_100,card_present,FR,5,0,0.736,0
F902396,225.73,m_054,card_not_present,CH,6,0,0.487,0
F902397,19.9,m_007,card_not_present,CH,9,1,0.744,0
F902398,43.06,m_019,card_not_present,FR,5,0,0.779,1
F902399,30.18,m_028,card_present,FR,1,0,0.825,0
F902400,161.71,m_126,card_present,ES,14,0,0.791,0
F902401,11.56,m_035,card_not_present,ES,2,1,0.819,0
F902402,16.13,m_071,card_present,DE,5,0,1.0,0
F902403,128.25,m_137,card_not_present,FR,18,0,0.761,0
F902404,55.85,m_016,wallet,DE,21,0,0.876,0
F902405,98.54,m_041,card_present,FR,1,0,0.896,0
F902406,419.6,m_134,card_present,CH,10,0,0.714,0
F902407,9.73,m_122,card_not_present,CH,9,0,0.588,0
F902408,20.12,m_156,card_present,FR,11,0,0.636,0
F902409,6.34,m_150,card_not_present,IT,18,0,0.777,1
F902410,35.53,m_171,card_not_present,FR,20,0,0.877,0
F902411,79.99,m_077,card_not_present,FR,23,0,0.933,0
F902412,76.65,m_107,card_not_present,FR,18,0,0.754,1
F902413,35.58,m_014,card_not_present,CH,18,0,0.665,0
F902414,95.96,m_113,card_present,BE,22,0,0.661,0
F902415,,m_146,card_present,BE,20,0,0.905,0
F902416,73.4,m_176,card_present,FR,18,0,0.503,0
F902417,6.17,m_121,card_not_present,FR,2,0,0.632,0
F902418,75.14,m_026,card_present,FR,22,0,0.753,0
F902419,132.73,m_136,card_present,FR,11,0,0.574,0
F902420,19.63,m_064,card_not_present,ES,0,0,0.477,0
F902421,10.3,m_072,card_not_present,FR,7,0,0.878,0
F902422,25.78,m_005,wallet,FR,9,1,0.851,0
F902423,64.05,m_025,wallet,CH,14,0,0.881,0
F902424,18.46,m_162,bank_transfer,IT,16,0,0.643,0
F902425,38.31,m_048,card_present,FR,11,0,0.426,0
F902426,27.31,m_133,card_not_present,FR,21,0,0.561,0
F902427,36.12,m_108,card_present,FR,22,0,0.709,0
F902428,45.12,m_170,card_present,FR,1,0,0.746,0
F902429,461.49,m_048,card_present,FR,8,0,0.826,0
F902430,12.12,m_170,card_not_present,IT,6,0,0.487,0
F902431,8.15,m_031,card_present,FR,2,0,0.724,1
F902432,21.7,m_005,card_present,FR,7,0,0.871,0
F902433,13.99,m_007,card_not_present,ES,12,0,0.363,0
F902434,38.45,m_107,card_not_present,BE,18,1,0.738,0
F902435,1.95,m_083,card_present,ES,0,0,0.475,0
F902436,73.86,m_041,card_present,FR,16,0,1.0,0
F902437,112.87,m_040,card_present,FR,21,0,0.617,0
F902438,54.38,m_153,card_present,FR,1,1,0.807,0
F902439,10.53,m_149,card_present,CH,9,1,0.76,0
F902440,24.66,m_014,card_present,FR,11,0,0.217,0
F902441,22.11,m_073,card_not_present,FR,8,0,0.447,1
F902442,6.82,m_015,wallet,FR,5,1,0.774,0
F902443,51.74,m_028,card_present,ES,16,0,0.703,0
F902444,9.46,m_002,card_present,FR,19,0,0.454,0
F902445,37.99,m_171,card_not_present,FR,0,0,0.985,1
F902446,2.99,m_129,wallet,DE,2,0,0.531,0
F902447,54.31,m_140,wallet,IT,22,0,0.796,0
F902448,77.59,m_135,card_not_present,IT,14,0,0.91,1
F902449,19.42,m_176,bank_transfer,DE,8,1,0.992,0
F902450,116.67,m_057,card_not_present,ES,12,1,0.798,0
F902451,6.23,m_068,card_not_present,DE,7,0,0.517,0
F902452,55.11,m_163,card_not_present,DE,4,0,0.494,0
F902453,26.2,m_033,wallet,IT,16,0,0.985,0
F902454,267.34,m_019,card_not_present,FR,7,0,0.775,0
F902455,84.42,m_033,card_present,DE,11,0,0.638,0
F902456,12.62,m_174,card_present,CH,6,0,0.991,1
F902457,,m_053,card_not_present,BE,5,0,0.736,0
F902458,25.89,m_134,card_not_present,FR,3,0,0.773,0
F902459,84.07,m_046,card_present,ES,13,0,0.563,0
F902460,31.52,m_016,card_not_present,DE,11,0,0.416,0
F902461,114.74,m_111,bank_transfer,DE,23,0,0.622,0
F902462,131.38,m_056,wallet,FR,17,0,1.0,0
F902463,74.07,m_058,card_present,FR,8,0,0.68,0
F902464,26.47,m_009,card_present,BE,0,0,0.736,0
F902465,71.52,m_132,card_present,DE,4,0,0.563,0
F902466,36.2,m_013,card_not_present,FR,0,0,0.839,0
F902467,323.27,m_017,card_present,IT,0,1,0.932,0
F902468,49.52,m_016,bank_transfer,ES,9,0,0.686,0
F902469,17.67,m_002,wallet,FR,11,0,0.287,0
F902470,28.47,m_027,wallet,FR,10,0,0.903,0
F902471,80.54,m_069,card_not_present,ES,10,0,0.748,0
F902472,44.85,m_105,card_not_present,FR,2,0,0.371,0
F902473,37.92,m_156,card_present,DE,22,1,0.522,0
F902474,77.13,m_099,card_not_present,FR,19,0,0.911,0
F902475,44.65,m_043,card_not_present,FR,4,0,0.415,0
F902476,20.37,m_045,card_not_present,ES,8,0,0.853,0
F902477,,m_035,card_not_present,ES,7,0,1.0,1
F902478,174.78,m_006,card_present,DE,10,0,1.0,0
F902479,40.74,m_042,card_not_present,IT,8,1,0.844,0
F902480,18.18,m_158,card_not_present,DE,15,0,0.497,0
F902481,41.05,m_046,card_not_present,FR,5,0,0.82,0
F902482,46.52,m_096,card_present,ES,5,1,0.716,0
F902483,113.73,m_123,card_present,FR,12,0,0.738,0
F902484,7.99,m_085,card_present,IT,18,0,0.859,0
F902485,4.14,m_119,card_not_present,FR,14,0,0.678,0
F902486,121.72,m_061,bank_transfer,FR,1,0,0.507,0
F902487,38.28,m_026,card_not_present,BE,20,0,0.589,0
F902488,9.34,m_005,card_present,DE,12,0,0.216,0
F902489,21.49,m_108,card_not_present,CH,1,1,0.698,0
F902490,37.71,m_053,bank_transfer,ES,14,1,0.825,1
F902491,135.28,m_079,card_present,FR,19,0,0.887,0
F902492,19.72,m_118,card_not_present,FR,7,0,0.92,0
F902493,25.27,m_006,card_not_present,FR,10,0,0.589,0
F902494,3.76,m_077,bank_transfer,IT,22,0,0.447,0
F902495,23.32,m_024,card_not_present,FR,15,0,0.845,0
F902496,,m_164,card_present,BE,15,0,0.786,0
F902497,23.04,m_081,card_not_present,FR,23,0,0.497,0
F902498,5.68,m_140,wallet,FR,14,0,0.776,0
F902499,16.73,m_040,card_present,FR,13,0,0.791,0
F902500,328.29,m_064,wallet,DE,17,0,0.472,0
F902501,31.85,m_037,card_present,FR,16,0,0.61,0
F902502,48.96,m_111,card_present,FR,3,0,0.917,1
F902503,68.92,m_038,card_not_present,ES,7,0,0.651,0
F902504,70.78,m_030,card_present,FR,11,0,0.694,1
F902505,17.1,m_099,card_not_present,DE,18,0,0.877,0
F902506,11.33,m_161,card_not_present,FR,9,1,0.952,0
F902507,30.14,m_169,card_not_present,FR,22,0,0.987,1
F902508,68.06,m_058,card_present,FR,2,1,0.494,1
F902509,19.05,m_071,card_not_present,FR,23,1,0.88,0
F902510,29.39,m_028,card_not_present,FR,17,0,0.863,0
F902511,72.42,m_105,wallet,FR,1,1,0.889,0
F902512,191.22,m_021,card_not_present,FR,0,0,1.0,0
F902513,108.75,m_004,card_not_present,FR,15,0,0.607,1
F902514,39.77,m_112,wallet,DE,18,0,0.756,0
F902515,87.41,m_023,card_not_present,FR,1,1,0.384,0
F902516,2.42,m_109,card_not_present,FR,20,0,0.58,0
F902517,157.55,m_175,card_present,DE,23,0,0.547,0
F902518,20.2,m_160,card_present,ES,10,0,0.622,0
F902519,8.24,m_000,card_not_present,FR,3,0,0.666,0
F902520,53.16,m_028,card_present,FR,2,0,0.76,0
F902521,24.44,m_037,card_not_present,FR,11,0,0.526,0
F902522,69.03,m_072,wallet,FR,2,0,0.906,0
F902523,40.56,m_031,wallet,FR,18,0,0.847,0
F902524,20.31,m_094,card_present,CH,2,1,0.691,0
F902525,54.91,m_060,card_not_present,DE,23,1,1.0,0
F902526,26.16,m_062,card_present,ES,2,1,0.544,1
F902527,23.8,m_062,card_present,FR,7,0,0.987,0
F902528,40.09,m_158,card_present,FR,15,0,0.738,0
F902529,174.39,m_156,wallet,DE,8,0,0.861,0
F902530,9.76,m_092,bank_transfer,FR,7,0,0.664,0
F902531,30.12,m_085,card_not_present,FR,2,1,0.947,0
F902532,67.75,m_118,card_present,CH,17,0,0.662,0
F902533,141.96,m_072,card_not_present,DE,17,1,0.805,0
F902534,48.5,m_000,wallet,FR,23,0,0.877,0
F902535,117.67,m_108,card_not_present,FR,6,0,0.856,0
F902536,93.1,m_139,card_present,FR,6,0,0.792,0
F902537,21.9,m_143,card_present,FR,15,0,0.745,0
F902538,25.96,m_151,bank_transfer,IT,2,0,0.799,0
F902539,95.25,m_149,card_present,FR,11,0,0.601,0
F902540,50.12,m_061,bank_transfer,FR,2,0,1.0,0
F902541,35.52,m_004,card_present,DE,10,0,0.741,0
F902542,14.2,m_169,card_present,FR,14,0,0.493,0
F902543,79.2,m_030,bank_transfer,FR,21,1,0.418,0
F902544,49.33,m_020,card_not_present,ES,8,1,1.0,0
F902545,20.11,m_069,card_not_present,FR,1,0,0.964,0
F902546,210.88,m_095,card_present,ES,21,0,0.798,0
F902547,420.24,m_101,wallet,ES,10,0,0.856,0
F902548,39.93,m_035,card_not_present,FR,17,0,0.642,0
F902549,28.8,m_178,card_not_present,DE,5,1,0.471,0
F902550,10.1,m_164,bank_transfer,FR,15,0,0.687,0
F902551,17.33,m_074,wallet,BE,14,0,0.536,0
F902552,5.44,m_033,card_not_present,FR,16,0,0.968,0
F902553,52.73,m_079,bank_transfer,FR,13,0,0.491,0
F902554,139.3,m_059,card_not_present,ES,8,0,0.622,0
F902555,48.17,m_142,card_not_present,FR,0,0,0.608,0
F902556,252.26,m_027,card_present,IT,13,0,0.531,0
F902557,70.02,m_133,wallet,CH,22,0,0.881,0
F902558,24.83,m_177,card_present,FR,14,0,0.292,0
F902559,57.56,m_092,card_not_present,DE,21,0,0.972,0
F902560,74.84,m_014,card_not_present,DE,5,0,0.615,0
F902561,74.87,m_031,wallet,FR,13,1,0.728,0
F902562,24.44,m_022,card_not_present,FR,4,0,0.805,0
F902563,7.25,m_055,card_present,FR,9,1,0.746,0
F902564,68.7,m_128,card_not_present,BE,4,0,0.826,0
F902565,42.3,m_116,bank_transfer,FR,18,0,1.0,1
F902566,64.15,m_121,card_present,FR,4,0,0.687,0
F902567,43.02,m_060,wallet,FR,19,0,0.764,0
F902568,138.84,m_039,card_present,FR,23,1,0.784,1
F902569,124.93,m_160,card_present,FR,10,0,0.835,0
F902570,22.03,m_064,card_not_present,FR,13,0,0.585,0
F902571,22.85,m_072,card_present,DE,9,0,0.67,0
F902572,12.67,m_147,bank_transfer,ES,16,0,0.739,0
F902573,69.9,m_178,card_not_present,IT,4,0,0.581,1
F902574,31.29,m_046,card_not_present,DE,3,1,0.739,1
F902575,31.49,m_170,card_present,FR,22,0,0.53,0
F902576,321.77,m_138,card_not_present,IT,2,0,0.719,0
F902577,9.8,m_069,card_not_present,IT,4,0,0.739,0
F902578,101.64,m_033,card_not_present,FR,5,0,0.845,0
F902579,28.79,m_092,card_present,FR,4,0,0.637,0
F902580,21.83,m_124,wallet,FR,17,0,0.724,1
F902581,48.85,m_006,bank_transfer,FR,7,0,0.863,0
F902582,94.38,m_078,card_not_present,FR,22,0,0.393,0
F902583,4.12,m_125,card_present,FR,4,1,0.592,0
F902584,43.02,m_001,bank_transfer,FR,10,0,0.76,0
F902585,14.33,m_077,card_not_present,FR,4,1,0.529,0
F902586,32.83,m_009,card_present,FR,12,0,0.803,0
F902587,108.58,m_178,wallet,CH,23,0,0.521,0
F902588,7.79,m_177,card_present,BE,23,1,0.789,1
F902589,6.73,m_136,card_present,FR,23,0,0.875,0
F902590,,m_155,card_not_present,IT,13,0,0.435,0
F902591,12.66,m_110,card_present,IT,5,1,0.635,0
F902592,22.08,m_074,card_present,IT,10,0,0.75,0
F902593,28.76,m_178,card_not_present,FR,17,0,0.666,1
